File Name,Frequency,Block Frequency,Cumulative Sums,Runs,Longest Run,Rank,FFT,Non-overlapping Template,Overlapping Template,Universal,Approximate Entropy,Random Excursions,Random Excursions Variant,Serial,Linear Complexity,Label
1.2.221.210-1.1.214.63-443-57994-6_5106.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.124.43-1.1.197.19-443-52455-6_2805.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.17.185-1.2.173.162-7772-443-6_5781.bin,0.447097,0.400986,0.790027,0.454729,0.190477,0.291891,0.538167,0.855528,0.488416,0.0,0.001626,0.0,0.0,0.260586,0.024521,BitTorrent
1.1.52.72-1.2.60.33-36079-443-6_5571.bin,0.654721,0.504314,0.769421,0.449729,0.69838,0.291891,0.150897,0.822764,0.886589,0.0,6.1e-05,0.0,0.0,0.738414,0.481431,BitTorrent
1.1.136.241-1.2.240.197-62867-443-6_946.bin,0.474274,0.088203,0.867899,0.13118,0.689417,0.291891,0.41177,0.113429,0.295708,0.0,1.6e-05,0.0,0.0,0.695002,0.009282,BitTorrent
1.2.93.100-1.1.225.170-443-25123-6_1081.bin,0.303672,0.30961,0.205218,0.671726,0.546152,0.039105,0.681519,0.865873,0.107608,0.0,2.3e-05,0.0,0.0,0.695002,0.95948,BitTorrent
1.1.69.66-1.2.77.15-64977-443-6_7418.bin,0.395489,0.353586,0.389118,0.800829,0.708551,0.69372,0.013803,0.366667,0.107608,0.0,0.000142,0.0,0.0,0.600085,0.029632,BitTorrent
1.2.239.162-1.1.231.35-443-60509-6_6482.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.237.32-1.1.228.194-443-24026-6_1497.bin,0.325179,0.033668,0.235044,0.001375,0.056048,0.69372,0.150897,0.387489,0.886589,0.0,0.000121,0.0,0.0,0.77844,0.985604,BitTorrent
1.1.94.237-1.2.102.184-55162-443-6_1906.bin,0.395489,0.918673,0.471188,0.766457,0.891837,0.039105,0.538167,0.8759,0.886589,0.0,0.000132,0.0,0.0,0.220925,0.423166,BitTorrent
1.2.74.82-1.1.246.61-443-1806-6_185.bin,0.194659,0.03251,0.154626,0.05339,0.28979,0.69372,0.681519,0.005122,0.107608,0.0,0.00194,0.0,0.0,0.07994,0.676648,BitTorrent
1.2.142.73-1.1.51.2-443-16132-6_5528.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.243.188-1.1.64.108-443-1140-6_2618.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.0.154-1.2.11.151-48207-443-6_7071.bin,0.303672,0.269294,0.603284,0.607762,0.887857,0.291891,0.41177,0.398171,0.886589,0.0,2.1e-05,0.0,0.0,0.303653,0.002255,BitTorrent
1.1.6.207-1.2.186.63-4868-443-6_817.bin,0.283131,0.035785,0.162271,0.03383,0.189391,0.69372,0.837419,0.833955,0.295708,0.0,4.8e-05,0.0,0.0,0.152945,0.95948,BitTorrent
1.2.86.186-1.1.79.130-443-23427-6_961.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.162.239-1.1.184.39-443-42919-6_7007.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.246.94-1.2.78.102-21285-443-6_4536.bin,0.179712,0.199921,0.359311,0.504805,0.781512,0.291891,0.837419,0.855528,0.886589,0.0,0.002251,0.0,0.0,0.184987,0.481431,BitTorrent
1.2.181.120-1.1.121.172-443-47674-6_2642.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.194.36-1.2.126.42-33506-443-6_1542.bin,0.194659,0.727868,0.178483,0.497454,0.178812,0.69372,0.41177,0.833955,0.020733,0.0,0.007741,0.0,0.0,0.814738,0.95948,BitTorrent
1.2.124.66-1.1.116.100-443-52475-6_7332.bin,0.039669,0.071166,0.079337,0.968398,0.514973,0.69372,0.538167,0.376987,0.282761,0.0,9.1e-05,0.0,0.0,0.349667,0.124643,BitTorrent
1.2.144.79-1.1.24.241-443-38154-6_4747.bin,0.687322,0.175559,0.98244,0.855173,0.970224,0.039105,0.304902,0.121754,0.886589,0.0,0.002327,0.0,0.0,0.814738,0.919679,BitTorrent
1.2.64.94-1.1.129.2-443-63779-6_5029.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.216.38-1.2.115.207-30867-443-6_6150.bin,0.964329,0.420386,0.95685,0.210514,0.076577,0.69372,0.304902,0.366667,0.282761,0.0,0.000178,0.0,0.0,0.349667,0.919679,BitTorrent
1.2.60.176-1.1.129.96-443-16744-6_4864.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.54.118-1.1.159.97-443-34613-6_3365.bin,0.754243,0.248168,0.583328,0.209678,0.703472,0.039105,0.538167,0.833955,0.107608,0.0,3.1e-05,0.0,0.0,0.448061,0.020255,BitTorrent
1.2.229.89-1.1.73.83-443-59923-6_3036.bin,0.53125,0.53503,0.664755,0.441787,0.501326,0.69372,0.41177,0.855528,0.886589,0.0,0.00011,0.0,0.0,0.048513,0.95948,BitTorrent
1.2.146.8-1.1.30.139-443-38597-6_6093.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.197.2-1.2.205.51-53743-443-6_6591.bin,0.0108,0.220902,0.021599,0.351834,0.044634,0.69372,0.837419,0.387489,0.282761,0.0,0.003899,0.0,0.0,0.498961,0.423166,BitTorrent
1.2.157.241-1.1.34.29-443-11950-6_6929.bin,0.788447,0.865805,0.992221,0.348464,0.62852,0.69372,0.304902,0.855528,0.107608,0.0,0.001045,0.0,0.0,0.900023,0.95948,BitTorrent
1.1.213.40-1.2.223.228-56463-443-6_2069.bin,0.263552,0.023609,0.525513,0.809921,0.226447,0.69372,1.0,0.387489,0.488416,0.0,0.000666,0.0,0.0,0.648688,0.919679,BitTorrent
1.2.156.163-1.1.33.158-443-41319-6_0.bin,0.263552,0.262666,0.453914,0.836037,0.5341,0.69372,0.837419,0.113429,0.295708,0.0,0.000313,0.0,0.0,0.738414,0.051692,BitTorrent
1.2.144.32-1.1.168.42-443-38106-6_3293.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.138.54-1.1.130.177-443-36595-6_1237.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.98.61-1.1.237.2-443-56053-6_1314.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.199.36-1.2.207.154-32853-443-6_7217.bin,0.283131,0.08683,0.563698,0.943779,0.311412,0.69372,1.0,0.844883,0.886589,0.0,0.001479,0.0,0.0,0.648688,0.919679,BitTorrent
1.2.165.249-1.1.9.181-443-5810-6_829.bin,0.089242,0.302331,0.178483,0.701579,0.307469,0.69372,0.304902,0.855528,0.886589,0.0,0.027359,0.0,0.0,0.549912,0.985604,BitTorrent
1.2.133.0-1.1.156.62-443-13762-6_4148.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.123.123-1.1.111.237-443-52262-6_6545.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.46.92-1.1.146.3-443-13081-6_2912.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.180.103-1.2.189.205-3720-443-6_5219.bin,0.244929,0.759211,0.471188,0.042527,0.486723,0.69372,0.837419,0.113429,0.282761,0.0,0.0,0.0,0.0,0.738414,0.609311,BitTorrent
1.1.165.241-1.2.173.241-7855-443-6_5656.bin,0.244929,0.015499,0.453914,0.021628,0.732295,0.69372,0.837419,0.356531,0.107608,0.0,0.006962,0.0,0.0,0.648688,0.868444,BitTorrent
1.1.221.83-1.2.197.98-51744-443-6_624.bin,0.823063,0.220902,0.623533,0.421463,0.344145,0.291891,0.41177,0.366667,0.295708,0.0,0.000283,0.0,0.0,0.900023,0.676648,BitTorrent
1.1.66.126-1.2.254.143-20302-443-6_7331.bin,0.474274,0.681393,0.525513,0.711894,0.777434,0.039105,0.150897,0.398171,0.107608,0.0,0.001214,0.0,0.0,0.648688,0.06196,BitTorrent
1.1.71.108-1.2.251.150-59483-443-6_2441.bin,0.591505,0.426951,0.84936,0.350901,0.703472,0.69372,1.0,0.833955,0.886589,0.0,0.002453,0.0,0.0,0.847115,0.985604,BitTorrent
1.2.208.151-1.1.92.50-443-26972-6_4398.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.130.53-1.1.46.42-443-15086-6_936.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.70.253-1.1.63.220-443-19398-6_227.bin,0.325179,0.00967,0.644038,0.236028,0.693539,0.039105,0.837419,0.855528,0.886589,0.0,5.3e-05,0.0,0.0,0.349667,0.147339,BitTorrent
1.1.12.104-1.2.20.102-6435-443-6_1248.bin,0.097987,0.652846,0.133434,0.732549,0.272603,0.69372,0.304902,0.855528,0.886589,0.0,0.000696,0.0,0.0,0.498961,0.051692,BitTorrent
1.2.33.52-1.1.22.84-443-39416-6_5678.bin,0.893273,0.883962,0.830116,0.561254,0.147657,0.291891,0.538167,0.865873,0.886589,0.0,0.000153,0.0,0.0,0.260586,0.985604,BitTorrent
1.1.111.106-1.2.119.147-53326-443-6_2364.bin,0.53125,0.353586,0.420651,0.566831,0.89448,0.69372,0.41177,0.822764,0.282761,0.0,0.005801,0.0,0.0,0.020686,0.000235,BitTorrent
1.2.196.71-1.1.104.181-443-51458-6_4636.bin,0.420829,0.418209,0.810297,0.378739,0.875268,0.291891,0.538167,0.865873,0.886589,0.0,0.000399,0.0,0.0,0.77844,0.95948,BitTorrent
1.2.198.64-1.1.106.185-443-30457-6_726.bin,0.244929,0.330196,0.488885,0.113922,0.969462,0.291891,0.837419,0.844883,0.886589,0.0,0.001047,0.0,0.0,0.738414,0.985604,BitTorrent
1.2.113.72-1.1.221.123-443-51719-6_4998.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.129.231-1.1.158.153-443-15015-6_2605.bin,0.823063,0.305957,0.95685,0.396099,0.702931,0.69372,0.150897,0.366667,0.295708,0.0,0.000328,0.0,0.0,0.124832,0.320828,BitTorrent
1.1.216.210-1.2.204.181-32124-443-6_2152.bin,0.823063,0.838923,0.84936,0.857146,0.590865,0.69372,0.304902,0.376987,0.282761,0.0,0.000345,0.0,0.0,0.152945,0.985604,BitTorrent
1.2.182.55-1.1.122.182-443-47861-6_5606.bin,0.720515,0.055672,0.902311,0.656768,0.541332,0.039105,0.681519,0.822764,0.488416,0.0,0.002545,0.0,0.0,0.77844,0.609311,BitTorrent
1.2.85.40-1.1.77.172-443-58848-6_823.bin,0.210498,0.403119,0.420651,0.972009,0.676858,0.69372,0.218258,0.833955,0.282761,0.0,0.002903,0.0,0.0,0.648688,0.743941,BitTorrent
1.2.169.85-1.1.21.200-443-44567-6_3131.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.240.255-1.2.79.133-59455-443-6_2043.bin,0.858028,0.645657,0.644038,0.531713,0.726648,0.69372,1.0,0.855528,0.488416,0.0,0.000327,0.0,0.0,0.77844,0.203697,BitTorrent
1.2.113.228-1.1.106.125-443-30364-6_2158.bin,0.325179,0.544568,0.544419,0.488435,0.325457,0.69372,0.538167,0.844883,0.488416,0.0,1.7e-05,0.0,0.0,0.549912,0.868444,BitTorrent
1.2.68.38-1.1.60.48-443-62692-6_5265.bin,0.560986,0.857108,0.664755,0.375069,0.952192,0.291891,0.681519,0.855528,0.886589,0.0,0.001849,0.0,0.0,0.07994,0.000838,BitTorrent
1.1.19.216-1.2.175.237-8365-443-6_5182.bin,0.060341,0.47645,0.045122,0.466994,0.073187,0.69372,0.304902,0.109456,0.107608,0.0,2.4e-05,0.0,0.0,0.048513,0.985604,BitTorrent
1.2.59.132-1.1.48.122-443-35905-6_6579.bin,0.128379,0.318864,0.140215,0.265991,0.904811,0.69372,1.0,0.865873,0.886589,0.0,0.006275,0.0,0.0,0.648688,0.203697,BitTorrent
1.2.255.14-1.1.247.140-443-20432-6_180.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.112.206-1.1.105.64-443-51594-6_2133.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.92.40-1.1.224.94-443-60643-6_5141.bin,0.263552,0.339826,0.488885,0.707827,0.870075,0.69372,0.41177,0.833955,0.488416,0.0,0.006732,0.0,0.0,0.260586,0.919679,BitTorrent
1.1.82.135-1.2.90.176-62327-443-6_4472.bin,0.347654,0.449169,0.623533,0.357661,0.990807,0.69372,0.41177,0.113429,0.107608,0.0,0.000114,0.0,0.0,0.814738,0.95948,BitTorrent
1.2.190.122-1.1.182.76-443-3893-6_7330.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.57.174-1.2.245.83-64023-443-6_6811.bin,0.754243,0.787167,0.790027,0.962581,0.863021,0.291891,0.681519,0.398171,0.107608,0.0,0.003068,0.0,0.0,0.900023,0.088364,BitTorrent
1.2.105.70-1.1.212.76-443-28160-6_1799.bin,0.395489,0.785061,0.345049,0.870676,0.579483,0.039105,0.837419,0.398171,0.107608,0.0,0.005891,0.0,0.0,0.349667,0.423166,BitTorrent
1.2.32.238-1.1.173.75-443-9639-6_3664.bin,0.502335,0.004081,0.056853,0.815201,0.990587,0.69372,0.837419,0.005587,0.295708,0.0,0.000115,0.0,0.0,0.220925,0.95948,BitTorrent
1.2.244.125-1.1.56.147-443-17722-6_49.bin,0.53125,0.046291,0.075135,0.693726,0.920541,0.69372,0.837419,0.398171,0.886589,0.0,2.4e-05,0.0,0.0,0.875518,0.423166,BitTorrent
1.2.84.18-1.1.72.188-443-22740-6_6900.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.179.149-1.1.203.177-443-49232-6_3748.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.237.118-1.1.229.156-443-24116-6_366.bin,0.53125,0.30414,0.506997,0.154853,0.264318,0.69372,0.040174,0.109456,0.107608,0.0,0.00013,0.0,0.0,0.989703,0.481431,BitTorrent
1.2.208.240-1.1.233.65-443-54714-6_3153.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.220.171-1.2.196.114-30004-443-6_2254.bin,0.591505,0.928696,0.685633,0.129949,0.046249,0.291891,0.064782,0.855528,0.488416,0.0,2e-05,0.0,0.0,0.124832,0.95948,BitTorrent
1.2.96.41-1.1.88.136-443-25831-6_6128.bin,0.283131,0.353586,0.563698,0.578253,0.146174,0.291891,0.218258,0.855528,0.886589,0.0,0.000251,0.0,0.0,0.037025,0.743941,BitTorrent
1.2.121.169-1.1.113.227-443-32361-6_5697.bin,0.371093,0.313291,0.727622,0.635332,0.909096,0.69372,0.41177,0.366667,0.488416,0.0,0.002541,0.0,0.0,0.048513,0.676648,BitTorrent
1.2.253.61-1.1.245.67-443-1529-6_4737.bin,0.687322,0.657628,0.992221,0.246364,0.887074,0.291891,0.040174,0.844883,0.886589,0.0,9e-06,0.0,0.0,0.398036,0.95948,BitTorrent
1.2.201.238-1.1.193.236-443-52903-6_3868.bin,0.858028,0.107804,0.506997,0.140182,0.526953,0.69372,0.538167,0.113429,0.295708,0.0,7.1e-05,0.0,0.0,0.015141,0.95948,BitTorrent
1.1.184.107-1.2.160.31-6362-443-6_6067.bin,0.325179,0.435778,0.644038,0.704243,0.295505,0.69372,0.538167,0.865873,0.282761,0.0,0.000428,0.0,0.0,0.600085,0.676648,BitTorrent
1.2.140.157-1.1.132.173-443-37207-6_2267.bin,1.0,0.151399,0.932277,0.227249,0.809974,0.039105,0.10068,0.366667,0.886589,0.0,0.000309,0.0,0.0,0.0627,0.743941,BitTorrent
1.2.0.216-1.1.193.182-443-47526-6_5413.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.103.89-1.2.198.39-30432-443-6_6645.bin,0.347654,0.989465,0.359311,0.873485,0.084985,0.69372,0.10068,0.40903,0.020733,0.0,0.004772,0.0,0.0,0.549912,0.088364,BitTorrent
1.2.137.64-1.1.128.228-443-16895-6_2538.bin,0.654721,0.652846,0.830116,0.196158,0.750072,0.69372,0.837419,0.844883,0.295708,0.0,0.011466,0.0,0.0,0.847115,0.676648,BitTorrent
1.1.24.119-1.2.144.78-10518-443-6_6277.bin,0.823063,0.945381,0.902311,0.081323,0.956034,0.291891,0.681519,0.025996,0.295708,0.0,0.002409,0.0,0.0,0.184987,0.676648,BitTorrent
1.2.152.196-1.1.37.23-443-12677-6_3219.bin,0.139996,0.582995,0.09316,0.150824,0.099608,0.69372,0.538167,0.387489,0.107608,0.0,0.002717,0.0,0.0,0.938169,0.985604,BitTorrent
1.2.137.209-1.1.129.121-443-17036-6_5377.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.143.152-1.1.134.242-443-16466-6_6963.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.194.7-1.1.106.5-443-31434-6_6585.bin,0.53125,0.272651,0.525513,0.441787,0.947726,0.039105,0.681519,0.387489,0.886589,0.0,0.003105,0.0,0.0,0.303653,0.985604,BitTorrent
1.1.5.129-1.2.185.134-4674-443-6_912.bin,0.395489,0.903619,0.437067,0.070973,0.084612,0.69372,0.218258,0.855528,0.488416,0.0,0.003744,0.0,0.0,0.448061,0.481431,BitTorrent
1.2.113.140-1.1.106.16-443-30283-6_2495.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.244.81-1.1.56.101-443-17683-6_7256.bin,0.325179,0.757012,0.644038,0.575477,0.896693,0.039105,0.007641,0.398171,0.886589,0.0,0.000118,0.0,0.0,0.303653,0.481431,BitTorrent
1.2.120.171-1.1.109.240-443-32117-6_243.bin,0.227249,0.078348,0.359311,0.954639,0.217978,0.69372,0.218258,0.006094,0.488416,0.0,3.4e-05,0.0,0.0,0.260586,0.868444,BitTorrent
1.2.188.47-1.1.125.9-443-3308-6_2348.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.209.24-1.1.233.69-443-54742-6_1760.bin,0.097987,0.328291,0.079337,0.977456,0.113364,0.69372,0.41177,0.030535,0.282761,0.0,0.000619,0.0,0.0,0.814738,0.320828,BitTorrent
1.2.240.196-1.1.137.72-443-18824-6_1971.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.134.187-1.1.158.213-443-14197-6_3314.bin,0.53125,0.295164,0.583328,0.660999,0.906195,0.69372,0.681519,0.030535,0.886589,0.0,0.002683,0.0,0.0,0.124832,0.105107,BitTorrent
1.2.67.226-1.1.140.111-443-62625-6_2351.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.175.42-1.2.35.91-10270-443-6_6032.bin,0.964329,0.458191,0.790027,0.560955,0.737605,0.69372,0.837419,0.822764,0.488416,0.0,4.4e-05,0.0,0.0,0.448061,0.985604,BitTorrent
1.2.142.162-1.1.49.90-443-16235-6_7183.bin,0.097987,0.138838,0.147276,0.100915,0.050745,0.039105,0.10068,0.833955,0.020733,0.0,0.001324,0.0,0.0,0.184987,0.043033,BitTorrent
1.1.137.167-1.2.241.188-63100-443-6_5493.bin,0.049098,0.01716,0.098196,0.059456,0.857413,0.69372,0.837419,0.844883,0.886589,0.0,0.016849,0.0,0.0,0.100561,0.051692,BitTorrent
1.2.26.232-1.1.166.216-443-45999-6_14.bin,0.654721,0.073493,0.644038,0.75762,0.839308,0.69372,0.304902,0.376987,0.488416,0.0,0.00069,0.0,0.0,0.260586,0.676648,BitTorrent
1.2.68.209-1.1.137.102-443-62858-6_1366.bin,0.893273,0.53503,0.966907,0.303478,0.740844,0.039105,1.0,0.833955,0.295708,0.0,0.00968,0.0,0.0,0.738414,0.203697,BitTorrent
1.2.17.130-1.1.178.113-443-43580-6_6072.bin,0.92873,0.36361,0.84936,0.754106,0.299042,0.291891,0.837419,0.398171,0.488416,0.0,0.006666,0.0,0.0,0.900023,0.676648,BitTorrent
1.2.129.4-1.1.153.70-443-14782-6_2712.bin,0.371093,0.159139,0.727622,0.809096,0.449196,0.69372,0.064782,0.387489,0.020733,0.0,0.003511,0.0,0.0,0.695002,0.203697,BitTorrent
1.2.53.119-1.1.158.189-443-34372-6_6037.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.28.116-1.1.20.252-443-8493-6_3603.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.181.139-1.1.118.74-443-1611-6_1814.bin,0.263552,0.487995,0.525513,0.871136,0.674472,0.291891,0.837419,0.376987,0.020733,0.0,0.015108,0.0,0.0,0.900023,0.868444,BitTorrent
1.2.153.224-1.1.150.125-443-12955-6_4237.bin,0.128379,0.573357,0.256747,0.391073,0.621186,0.291891,0.681519,0.822764,0.488416,0.0,0.038729,0.0,0.0,0.938169,0.985604,BitTorrent
1.2.222.19-1.1.98.27-443-58065-6_7259.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.251.190-1.2.227.109-23593-443-6_720.bin,0.303672,0.518431,0.453914,0.336693,0.472361,0.69372,0.681519,0.40903,0.295708,0.0,0.001661,0.0,0.0,0.124832,0.423166,BitTorrent
1.1.90.157-1.2.215.79-54283-443-6_1652.bin,0.474274,0.667166,0.867899,0.599345,0.957616,0.69372,0.064782,0.356531,0.886589,0.0,0.000332,0.0,0.0,0.303653,0.676648,BitTorrent
1.2.88.212-1.1.80.141-443-61852-6_3363.bin,0.165636,0.104568,0.292175,0.752688,0.791931,0.039105,0.837419,0.855528,0.886589,0.0,0.000335,0.0,0.0,0.152945,0.868444,BitTorrent
1.2.190.67-1.1.182.108-443-49923-6_5242.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.242.64-1.1.143.82-443-19194-6_2846.bin,0.447097,0.141896,0.404668,0.569616,0.683225,0.69372,0.538167,0.833955,0.886589,0.0,0.019009,0.0,0.0,0.07994,0.985604,BitTorrent
1.2.240.99-1.1.143.171-443-18728-6_5605.bin,0.474274,0.072905,0.84936,0.249485,0.839308,0.69372,1.0,0.822764,0.886589,0.0,0.000783,0.0,0.0,0.600085,0.029634,BitTorrent
1.2.189.238-1.1.202.249-443-49831-6_5543.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.167.29-1.1.11.24-443-6110-6_3323.bin,0.53125,0.274341,0.245709,0.680825,0.704409,0.69372,0.41177,0.387489,0.282761,0.0,0.00018,0.0,0.0,0.498961,0.95948,BitTorrent
1.1.36.210-1.2.152.170-12652-443-6_5647.bin,0.097987,0.375848,0.079337,0.766502,0.188766,0.69372,0.681519,0.833955,0.488416,0.0,0.00343,0.0,0.0,0.695002,0.609311,BitTorrent
1.1.126.208-1.2.6.187-2935-443-6_2170.bin,0.591505,0.900725,0.623533,0.424488,0.823924,0.69372,0.218258,0.376987,0.886589,0.0,0.002591,0.0,0.0,0.900023,0.609311,BitTorrent
1.2.220.145-1.1.97.136-443-57684-6_3834.bin,0.227249,0.136829,0.453914,0.523028,0.881734,0.039105,0.681519,0.844883,0.886589,0.0,0.000554,0.0,0.0,0.260586,0.985604,BitTorrent
1.2.49.154-1.1.42.20-443-35411-6_1544.bin,0.283131,0.281168,0.563698,0.052004,0.050977,0.69372,1.0,0.855528,0.886589,0.0,0.000901,0.0,0.0,0.07994,0.320828,BitTorrent
1.2.96.13-1.1.88.198-443-55504-6_6287.bin,0.858028,0.093881,0.544419,0.194406,0.894203,0.69372,0.837419,0.387489,0.282761,0.0,8.3e-05,0.0,0.0,0.600085,0.95948,BitTorrent
1.2.239.49-1.1.231.122-443-24558-6_5258.bin,0.073638,0.148176,0.114694,0.337775,0.408649,0.291891,1.0,0.844883,0.107608,0.0,0.002094,0.0,0.0,0.303653,0.423166,BitTorrent
1.1.61.229-1.2.242.169-19304-443-6_7339.bin,0.654721,0.991584,0.345049,0.108349,0.662821,0.039105,0.304902,0.0002,0.107608,0.0,0.000381,0.0,0.0,0.349667,0.985604,BitTorrent
1.2.239.140-1.1.224.12-443-60487-6_3032.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.132.94-1.1.156.139-443-35094-6_1439.bin,0.210498,0.050789,0.420651,0.206644,0.265666,0.291891,0.150897,0.387489,0.282761,0.0,2.7e-05,0.0,0.0,0.124832,0.203697,BitTorrent
1.1.250.1-1.2.86.12-59076-443-6_6318.bin,0.371093,0.53503,0.114694,0.914492,0.357179,0.69372,0.681519,0.387489,0.886589,0.0,4.7e-05,0.0,0.0,0.184987,0.919679,BitTorrent
1.2.72.163-1.1.64.166-443-1378-6_120.bin,0.754243,0.667166,0.345049,0.282126,0.27959,0.039105,0.837419,0.376987,0.488416,0.0,2.1e-05,0.0,0.0,0.260586,0.80882,BitTorrent
1.2.67.64-1.1.59.11-443-64507-6_2049.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
